Id,Hazard,T1_V1,T1_V2,T1_V3,T1_V4,T1_V5,T1_V6,T1_V7,T1_V8,T1_V9,T1_V10,T1_V11,T1_V12,T1_V13,T1_V14,T1_V15,T1_V16,T1_V17,T2_V1,T2_V2,T2_V3,T2_V4,T2_V5,T2_V6,T2_V7,T2_V8,T2_V9,T2_V10,T2_V11,T2_V12,T2_V13,T2_V14,T2_V15
82429,1,7,14,8,N,A,N,B,B,D,7,B,B,20,3,N,B,N,99,9,N,3,B,2,25,1,9,1,Y,N,E,2,1
95827,4,9,9,1,N,K,N,B,B,E,12,J,B,15,1,A,L,N,44,9,Y,5,A,2,28,1,5,3,N,N,A,2,1
91712,1,9,12,4,W,I,Y,B,B,E,12,H,B,20,3,A,R,N,80,12,N,9,A,2,37,1,16,7,Y,N,E,4,4
83082,1,14,3,2,N,K,N,B,B,E,7,J,D,20,1,A,R,Y,62,15,N,11,A,1,40,1,17,4,Y,Y,E,2,4
16546,7,9,18,4,B,H,N,B,B,D,3,B,B,10,1,A,E,N,62,16,N,6,B,1,34,1,5,1,Y,N,E,1,1
96634,1,13,15,6,N,A,N,B,B,D,7,L,B,15,1,A,I,N,75,10,Y,13,A,2,34,1,16,6,Y,N,C,2,8
62725,1,9,5,3,N,C,N,B,B,D,7,B,B,20,1,A,B,N,47,12,N,3,A,2,22,1,17,3,N,N,A,3,3
34414,3,14,19,5,C,C,Y,B,B,D,8,B,B,10,1,A,E,N,76,18,N,5,A,2,31,1,12,6,Y,N,C,2,3
49680,4,13,18,2,N,K,N,B,B,E,3,H,B,15,2,A,R,N,91,22,N,15,A,1,31,1,9,6,Y,N,E,1,5
2049,1,11,18,5,N,H,N,A,B,E,12,M,B,10,1,A,K,N,46,18,Y,8,B,2,40,1,18,1,Y,N,E,2,1
32813,1,19,19,2,E,H,N,B,B,E,8,H,B,5,1,A,R,N,47,19,N,6,B,1,40,1,2,7,N,N,A,1,1
55630,5,5,6,4,C,K,Y,B,B,E,8,H,B,20,1,N,K,N,26,9,N,11,A,2,31,1,17,7,Y,N,E,2,3
2537,4,1,15,6,C,K,Y,B,B,E,12,H,B,20,1,A,K,N,38,10,Y,14,A,2,37,1,21,4,Y,N,C,1,3
37633,1,14,12,3,W,B,Y,B,B,D,12,B,B,20,1,A,I,Y,62,9,N,5,A,1,34,1,10,5,Y,Y,E,1,1
95190,16,18,4,3,N,H,N,B,C,E,8,H,B,15,3,A,R,N,14,9,N,16,E,2,34,1,1,1,N,N,D,2,11
78295,1,14,17,7,W,I,N,B,B,E,12,H,B,10,1,A,R,Y,88,13,N,15,A,1,31,1,13,4,Y,Y,E,1,1
82266,11,18,4,3,E,C,N,B,B,D,3,L,C,10,1,A,I,N,28,5,N,6,A,1,40,1,7,4,Y,N,E,1,1
83127,1,6,17,2,B,I,N,B,B,E,12,H,B,20,3,A,K,N,80,9,N,17,A,2,40,1,17,1,N,N,C,3,2
62576,1,13,2,2,N,A,Y,B,D,D,12,B,B,5,1,A,B,N,40,10,N,3,B,2,37,1,12,4,N,N,A,2,1
58364,1,5,16,2,B,I,N,B,B,E,12,H,B,20,2,A,R,N,26,9,N,11,A,3,40,1,13,5,Y,N,E,3,5
55151,2,2,12,6,C,A,Y,B,A,D,2,B,B,10,2,A,B,N,46,11,N,4,B,2,31,1,22,1,Y,N,E,3,6
44693,8,4,4,3,B,B,N,B,B,D,3,B,B,20,3,A,G,N,64,10,N,13,A,1,40,1,5,3,N,N,C,1,3
11042,1,8,1,1,N,B,N,B,B,D,12,B,B,10,1,A,F,N,75,15,N,11,C,1,37,1,15,1,Y,N,D,3,1
78479,6,18,21,7,N,H,Y,B,B,E,2,M,B,10,1,N,R,N,51,15,N,12,B,1,31,1,8,4,N,N,A,1,1
88724,4,13,6,3,N,K,Y,B,B,E,8,J,B,10,1,A,R,Y,91,24,N,16,A,2,37,2,22,5,N,Y,C,2,6
63254,3,5,18,2,B,I,N,B,B,E,3,H,B,10,3,A,M,Y,85,9,Y,16,A,2,31,1,18,7,Y,Y,E,2,3
38658,2,15,8,2,N,C,Y,B,B,D,12,B,D,10,1,A,I,N,41,15,N,12,B,3,37,1,7,6,N,N,A,3,1
54095,1,19,23,3,E,H,N,B,B,D,7,B,B,15,1,A,E,Y,63,34,N,12,A,3,31,2,10,7,Y,Y,D,3,9
48826,4,7,21,1,W,B,Y,B,A,D,8,E,B,20,1,A,I,N,42,12,Y,21,A,1,34,1,2,7,N,N,A,1,10
44635,4,16,4,3,N,A,Y,B,B,D,2,B,B,20,3,A,B,N,29,9,Y,6,A,2,25,1,9,3,Y,N,D,3,3
5978,8,14,24,4,E,A,Y,B,B,D,12,B,B,15,3,A,I,N,85,18,N,7,A,2,31,1,20,3,Y,N,E,4,2
21910,2,13,19,6,N,H,N,B,B,E,3,H,B,15,1,A,K,N,31,12,N,9,B,4,40,1,6,6,Y,N,E,4,1
37118,1,6,13,2,B,I,N,B,B,E,12,M,B,10,3,A,K,N,55,9,N,13,A,2,40,1,19,1,Y,N,D,2,7
45882,1,16,7,5,G,B,Y,D,B,B,12,B,B,10,1,A,B,N,96,11,Y,17,A,2,40,1,1,2,Y,N,E,2,2
9694,6,3,18,2,B,H,N,B,B,D,8,L,B,15,1,A,B,N,95,19,Y,17,A,1,25,1,19,7,Y,N,E,1,8
19272,1,7,5,3,B,K,Y,B,B,E,8,H,B,20,3,A,K,N,34,6,Y,11,A,1,37,1,12,3,Y,N,D,1,2
95420,2,8,18,4,B,K,N,D,D,E,12,J,B,20,1,A,M,N,76,13,Y,10,C,1,25,1,16,3,Y,N,C,3,1
60063,4,4,17,5,N,H,N,B,B,D,12,B,B,10,3,A,B,N,99,7,N,11,A,2,37,1,3,2,Y,N,C,4,7
60249,3,12,10,3,E,K,N,B,B,E,8,H,B,20,1,A,R,Y,76,11,Y,9,A,4,40,1,12,4,Y,Y,D,6,4
49545,1,7,12,5,N,H,Y,B,B,F,12,H,A,10,1,A,K,N,62,7,N,16,B,1,40,1,25,5,N,N,A,2,5
23709,14,2,7,3,N,K,N,B,B,E,8,H,B,20,1,A,K,N,50,19,Y,7,A,2,37,1,11,5,Y,N,E,2,3
19313,5,12,21,3,N,K,Y,C,B,E,12,J,B,10,1,A,K,N,75,20,Y,9,A,2,40,1,2,3,Y,N,D,3,2
35362,1,16,8,1,B,A,Y,B,B,D,8,B,B,10,3,A,I,Y,54,18,N,12,A,2,34,1,19,7,Y,Y,E,2,3
37689,8,3,19,2,B,H,N,B,B,D,7,B,C,20,1,A,E,N,69,14,Y,16,A,1,25,1,6,3,Y,N,C,1,1
62433,2,17,6,4,N,B,Y,B,B,D,7,B,B,20,1,A,B,N,41,9,Y,2,B,1,22,1,17,3,N,N,A,1,1
50276,4,8,9,1,N,K,N,B,B,E,12,H,B,20,1,A,K,N,61,11,Y,4,A,2,34,1,2,7,Y,N,A,3,2
81004,4,19,4,2,E,K,Y,B,B,E,8,J,B,5,3,A,M,N,40,26,N,20,A,2,31,1,12,3,N,N,A,5,11
97701,6,10,16,2,N,C,Y,B,B,D,2,L,B,20,1,A,I,Y,53,14,N,11,C,2,25,1,8,4,Y,Y,E,2,1
67651,1,17,11,1,G,B,Y,B,C,D,3,B,B,10,1,A,B,N,80,10,N,15,A,1,34,1,12,1,N,N,A,1,8
30966,4,2,17,6,G,A,N,B,B,D,2,L,B,10,1,A,B,N,90,18,N,11,C,2,40,1,5,1,Y,N,E,2,1
95252,6,6,15,3,B,A,N,B,D,D,3,B,B,5,3,A,B,N,29,8,N,10,A,3,40,1,1,7,Y,N,E,3,4
39976,1,18,8,5,N,B,N,D,B,D,3,B,B,20,3,A,I,N,30,8,N,11,A,2,34,1,7,4,Y,N,E,2,4
60812,2,4,12,3,N,K,Y,B,A,E,3,J,B,20,3,A,J,N,91,10,Y,8,A,2,40,1,21,3,Y,N,E,2,1
8887,1,6,8,5,B,A,Y,B,B,B,7,B,B,20,3,A,B,N,97,8,N,9,A,2,40,1,25,1,Y,N,E,2,4
53085,4,15,19,1,N,C,N,B,B,D,2,B,B,15,1,A,I,N,30,13,Y,15,A,3,28,1,21,4,N,N,B,3,6
14725,1,6,11,2,B,I,N,B,B,E,3,I,B,20,3,A,R,N,34,12,N,10,A,2,40,1,2,4,Y,N,C,2,1
20003,1,8,17,3,B,C,Y,B,B,D,8,B,B,15,1,A,B,N,52,14,N,7,A,2,34,1,16,1,N,N,A,4,2
76601,4,5,4,3,B,A,N,B,B,D,12,B,B,15,3,A,B,N,40,8,N,4,A,2,37,1,13,1,N,N,A,4,2
99558,11,17,12,7,N,B,N,B,B,D,3,B,C,10,2,A,I,N,51,8,N,7,A,1,34,1,18,3,N,N,A,1,2
15973,4,12,18,2,E,K,N,B,B,E,8,H,B,20,1,D,Q,Y,96,21,Y,11,C,3,40,1,5,1,Y,Y,E,3,8
75231,1,17,4,3,N,A,N,B,B,D,12,B,B,10,1,A,B,Y,96,13,Y,12,C,2,37,1,16,6,Y,Y,E,2,4
86586,3,16,17,1,N,B,N,B,B,D,8,B,B,20,3,A,I,N,52,7,N,9,A,2,40,1,16,4,Y,N,E,2,7
129,11,17,17,3,B,B,Y,B,B,D,12,B,B,10,3,A,I,N,46,8,N,13,A,2,40,1,11,4,Y,N,E,2,3
83853,1,7,8,3,B,A,Y,B,B,B,3,B,B,10,3,A,I,N,94,10,Y,9,C,2,40,1,3,7,Y,N,E,2,1
86788,1,3,2,1,C,K,N,B,B,E,2,H,B,15,1,A,K,N,42,12,N,15,A,1,28,1,2,1,Y,N,D,1,2
71319,2,3,7,5,N,H,N,B,B,D,8,L,B,10,1,A,E,N,90,16,Y,11,A,2,25,1,1,2,Y,N,E,2,6
11391,3,17,21,2,N,H,N,B,B,D,2,L,B,10,2,C,I,N,11,16,N,17,A,2,28,1,17,2,N,N,A,3,10
39553,1,18,19,3,C,H,N,B,B,E,3,J,B,20,1,A,Q,N,50,12,N,5,B,3,40,1,22,3,N,N,A,5,1
34182,1,14,8,5,B,H,N,B,B,D,7,L,B,10,3,H,I,Y,36,14,N,15,A,2,31,1,25,3,N,Y,A,4,6
72403,7,15,21,5,N,K,N,B,B,E,7,H,B,15,1,A,K,N,70,18,N,16,A,2,37,1,18,6,N,N,A,2,10
15209,1,11,20,4,N,K,N,B,B,E,8,H,D,10,1,A,K,Y,95,11,Y,11,A,4,37,2,13,6,Y,Y,E,4,3
80403,2,5,17,5,B,A,N,B,B,D,3,B,B,15,1,A,A,N,90,13,N,8,A,2,25,1,10,6,Y,N,E,2,1
16673,2,18,5,3,B,I,Y,B,B,E,2,H,B,10,3,A,N,N,34,17,N,11,A,1,34,1,20,4,Y,N,E,1,5
76374,1,3,3,2,W,H,Y,B,B,B,12,B,B,10,1,A,B,N,53,13,N,3,B,2,40,1,8,4,Y,N,E,4,1
41222,1,15,12,1,N,H,N,B,B,D,8,B,B,15,3,A,B,N,24,10,Y,5,B,2,40,1,9,4,N,N,A,2,1
45235,5,10,11,6,N,C,N,B,B,D,3,L,B,20,3,A,E,N,53,20,Y,3,B,2,34,1,19,3,Y,N,E,2,1
81964,3,17,13,2,N,H,N,A,B,E,12,J,B,10,1,A,K,N,50,9,N,14,B,2,25,1,2,1,Y,N,D,2,1
40961,1,19,17,4,N,C,N,B,B,D,3,B,B,15,1,A,B,Y,90,11,Y,15,A,2,40,1,14,3,Y,N,E,2,10
56255,6,13,8,4,N,K,N,B,B,E,8,K,B,20,1,A,L,N,5,12,N,5,A,2,34,1,8,3,Y,N,C,4,3
101610,19,10,20,6,N,K,Y,B,B,E,8,H,C,15,1,A,J,N,14,27,Y,17,A,2,40,1,10,6,Y,N,E,2,1
16317,5,9,11,2,N,K,N,B,B,E,2,H,B,15,3,A,R,N,43,10,Y,7,A,3,40,1,10,6,Y,N,E,3,2
73174,4,8,17,3,B,K,N,B,B,E,12,H,B,15,1,A,K,N,64,13,N,18,A,2,34,1,19,4,Y,N,E,2,4
32282,5,6,3,2,N,K,N,B,B,E,8,J,B,20,3,A,K,N,78,11,N,6,A,2,40,1,2,6,Y,N,E,2,4
40271,5,9,1,1,N,H,N,B,B,E,12,H,B,10,1,A,M,N,31,11,N,16,B,2,40,1,9,7,Y,N,E,2,1
50047,6,10,23,4,N,H,N,B,B,D,8,L,B,15,1,H,I,N,23,21,Y,11,A,1,40,1,15,7,Y,N,C,1,5
63027,4,15,18,5,N,C,N,B,B,D,3,B,B,10,1,A,A,Y,94,13,Y,6,A,2,37,1,12,3,Y,Y,E,2,6
12749,1,2,17,5,C,B,Y,B,B,B,8,F,B,15,3,A,I,N,59,19,N,16,D,3,37,1,25,2,Y,N,E,2,1
77562,6,9,20,7,B,H,N,B,B,D,12,A,A,15,1,A,D,N,45,15,Y,15,A,1,40,1,6,6,Y,N,C,2,11
86863,1,7,12,1,C,A,N,B,B,D,3,B,B,15,3,A,I,N,57,8,Y,6,B,1,31,1,2,2,Y,N,E,4,1
95364,1,6,16,5,B,A,N,B,B,D,12,B,B,15,1,A,I,N,74,11,N,10,A,2,25,1,23,2,Y,N,E,2,1
55476,1,9,11,3,N,H,N,B,B,D,3,B,B,20,2,A,C,N,86,14,Y,13,A,2,40,1,14,6,Y,N,D,2,9
38191,5,2,5,3,C,A,N,B,B,D,2,B,B,15,1,N,B,Y,63,11,Y,18,A,2,25,1,24,4,Y,Y,E,2,1
43677,1,14,23,3,N,K,N,B,B,E,7,H,B,10,3,A,K,Y,79,20,Y,9,C,2,31,1,24,4,Y,Y,E,2,1
25855,13,16,16,4,C,K,Y,D,B,E,7,H,B,20,2,A,K,N,27,8,N,9,A,2,34,1,9,4,N,N,E,3,1
4507,1,4,6,4,B,I,N,B,B,E,3,J,B,20,2,A,R,Y,60,11,N,4,A,2,25,1,9,7,Y,Y,E,2,2
15007,1,5,6,2,B,A,Y,B,B,D,12,B,B,10,1,A,B,Y,69,6,N,17,A,2,31,1,12,3,Y,Y,E,2,4
78346,2,8,24,3,N,K,Y,B,B,E,3,H,B,20,1,A,J,N,92,14,N,7,C,2,22,1,16,7,Y,N,E,2,1
2435,5,7,7,1,B,K,N,B,B,E,12,H,B,10,1,A,M,N,87,8,N,18,A,2,28,1,16,6,N,N,B,2,4
93835,2,6,8,2,S,I,N,B,B,E,12,H,B,15,3,A,K,N,58,12,N,8,A,1,37,1,22,3,Y,N,E,4,3
72499,5,15,18,2,N,H,Y,B,B,E,12,M,B,15,1,A,R,N,40,10,N,7,B,2,31,1,3,4,N,N,A,2,1
67440,4,5,6,2,E,A,Y,B,B,D,3,E,B,10,1,A,H,N,93,8,N,4,A,1,40,1,13,3,Y,N,E,1,1
17459,4,17,15,2,N,H,N,B,B,D,8,B,B,15,1,A,A,N,41,13,N,5,B,2,37,1,2,1,N,N,A,4,1
63138,1,7,19,1,B,I,N,B,B,E,8,J,B,20,1,A,K,Y,85,6,N,6,A,2,28,1,17,5,Y,Y,E,2,6
65854,10,16,1,1,N,K,Y,C,B,E,12,J,C,15,1,A,K,N,96,8,N,16,C,1,37,1,11,6,N,N,E,1,1
67950,1,8,4,3,N,K,Y,B,B,E,7,J,D,20,1,A,K,N,85,9,N,13,A,2,31,1,13,6,Y,N,E,2,3
35147,1,14,6,4,N,K,N,B,A,F,12,H,B,20,4,A,J,N,68,8,N,17,A,2,31,1,1,7,N,N,A,2,4
76435,1,9,13,2,N,B,N,B,B,D,12,B,A,15,1,A,B,N,63,12,Y,13,B,2,31,1,3,2,Y,N,E,2,1
89070,6,7,17,2,C,B,N,B,B,D,2,B,B,20,1,A,I,N,99,6,Y,1,B,2,37,1,2,7,Y,N,E,3,1
29597,1,19,5,2,N,B,Y,B,D,D,3,B,B,20,1,A,B,N,44,10,N,3,A,2,28,1,9,7,Y,N,E,2,1
29555,16,3,13,5,N,K,N,B,B,E,3,H,B,5,2,A,R,N,51,15,N,10,A,1,22,1,24,3,Y,N,E,3,5
5036,1,11,7,3,N,K,N,B,B,E,3,H,B,10,1,A,J,Y,79,14,N,17,A,2,40,2,10,6,Y,Y,E,3,4
22673,2,10,10,2,N,C,Y,B,B,D,12,A,B,10,3,A,I,N,22,18,N,7,B,2,37,1,2,4,Y,N,E,6,1
39972,2,19,17,2,N,C,N,B,B,D,2,L,B,10,3,A,E,Y,59,10,Y,17,A,1,37,1,3,1,N,Y,A,1,1
84793,8,6,18,2,N,K,Y,B,B,E,2,H,B,20,3,A,M,Y,49,8,N,18,A,2,22,1,20,4,Y,Y,E,2,7
42989,2,3,23,1,N,C,N,B,B,D,7,L,B,15,1,A,D,N,73,17,N,11,B,2,34,1,10,6,Y,N,E,2,1
52844,5,12,17,5,N,K,Y,B,B,G,2,H,B,5,1,A,R,N,49,12,Y,4,A,2,34,1,6,3,Y,N,D,2,4
21956,10,3,5,4,C,H,N,B,B,D,3,L,B,10,1,A,B,N,37,13,N,16,A,4,31,1,17,6,Y,N,C,4,3
30137,1,6,18,2,E,K,Y,A,B,E,2,H,B,10,3,A,K,N,66,11,N,14,A,1,22,1,25,1,Y,N,E,1,3
29757,1,17,1,1,N,H,Y,B,B,E,12,H,B,10,1,A,R,N,21,7,N,16,B,2,31,1,11,3,N,N,A,2,1
13945,1,2,21,5,N,H,N,B,B,E,8,H,B,20,3,A,R,N,58,24,N,2,B,2,40,1,25,4,Y,N,E,1,3
32131,1,8,13,3,N,K,N,B,B,E,3,H,B,15,1,A,Q,N,87,10,N,12,A,4,40,1,3,6,N,N,A,6,1
10654,2,11,20,5,N,C,Y,B,D,D,8,L,B,20,3,A,A,N,41,14,N,14,A,1,28,1,16,3,Y,N,E,1,1
10836,7,3,16,4,N,H,Y,B,B,E,3,M,B,15,1,A,J,N,66,10,N,4,B,2,37,1,11,4,N,N,A,4,1
9386,13,1,18,4,N,H,N,B,B,E,12,H,B,20,1,C,J,N,35,13,N,12,B,2,34,1,21,1,Y,N,C,2,1
100006,1,18,21,1,B,C,N,B,B,D,7,B,B,20,1,H,I,N,20,13,Y,16,E,2,25,1,1,6,N,N,D,2,10
27640,8,2,14,7,N,H,N,B,C,E,12,M,B,20,1,A,K,N,46,9,N,12,E,1,34,1,1,1,Y,N,C,1,7
10618,3,11,8,3,N,H,N,B,B,D,8,L,B,5,1,A,D,N,20,19,N,13,A,3,37,1,21,6,N,N,B,3,6
26417,16,14,18,3,N,K,N,B,B,E,8,J,B,20,1,A,J,N,60,14,Y,14,A,1,31,1,24,4,Y,N,E,1,4
34315,1,15,17,1,B,I,N,B,B,E,12,J,B,10,1,A,K,N,29,8,N,12,A,2,28,1,1,3,N,N,A,2,10
3896,1,18,1,1,N,B,Y,B,B,D,8,B,B,10,3,A,A,N,31,8,Y,7,A,1,25,1,4,7,Y,N,E,1,1
16610,7,13,23,2,N,K,Y,B,B,E,3,H,B,20,1,A,K,N,19,19,N,3,A,2,28,1,1,4,Y,N,E,2,1
40665,1,6,5,4,B,I,N,B,B,G,12,H,D,20,1,A,R,N,36,8,N,12,A,2,40,1,25,1,Y,N,E,2,4
21075,1,6,19,3,B,A,Y,B,B,D,8,B,B,10,1,A,I,Y,77,8,N,6,B,4,40,1,18,4,Y,Y,E,4,1
62388,7,15,2,1,N,K,Y,B,B,E,3,H,B,10,1,A,R,N,2,9,Y,2,A,2,37,1,12,4,N,N,A,3,2
84156,13,17,20,2,N,B,Y,B,B,D,3,B,B,15,1,A,I,N,79,8,Y,12,B,4,34,1,6,4,Y,N,E,4,1
57489,2,11,8,1,N,K,Y,B,B,E,12,H,A,15,1,A,K,Y,37,13,N,13,C,2,37,1,25,2,Y,Y,E,2,2
20998,1,13,22,5,B,C,Y,B,D,D,8,B,B,20,1,A,I,N,59,27,N,3,A,2,40,1,14,5,Y,N,E,2,2
35028,5,4,7,5,N,K,N,A,B,E,7,H,A,20,1,A,P,N,56,9,Y,12,C,1,22,1,1,3,Y,N,E,1,1
22352,10,3,19,5,E,H,Y,B,B,B,3,B,B,20,1,A,E,N,46,18,N,19,A,2,40,1,8,5,N,N,A,2,5
68869,10,17,13,5,N,K,N,B,B,E,12,J,B,10,2,A,K,N,19,9,N,6,A,2,37,1,16,6,Y,N,B,4,2
88680,1,13,5,2,N,H,Y,B,B,B,12,B,B,5,2,A,E,N,69,24,N,5,B,2,40,1,9,6,N,N,A,2,1
7593,4,6,19,2,B,H,N,B,B,F,2,J,D,10,2,A,R,N,79,8,N,3,B,2,40,1,17,6,Y,N,E,2,1
1794,1,1,6,1,C,A,Y,B,B,B,3,B,B,10,3,N,C,N,38,15,N,19,D,2,34,1,21,5,Y,N,D,6,1
91739,1,7,8,2,B,I,Y,B,B,E,7,H,B,15,1,A,K,Y,77,8,N,8,A,2,40,1,14,1,Y,Y,E,4,2
8930,4,13,4,2,N,H,Y,A,B,D,8,L,B,20,1,A,I,N,50,22,N,13,A,2,31,1,20,5,Y,N,C,2,7
92419,1,19,22,1,N,K,N,B,B,G,7,H,B,20,1,A,R,N,55,14,Y,12,A,1,40,1,11,6,Y,N,C,1,1
51637,4,8,17,2,N,A,N,B,B,D,12,B,B,15,1,A,B,N,59,10,N,15,A,4,37,1,3,6,N,N,A,4,5
32411,2,15,15,6,N,B,N,B,B,D,8,B,B,10,1,A,E,N,46,8,N,3,A,2,28,1,1,6,N,N,A,3,2
19206,5,9,5,4,W,I,Y,B,B,E,3,J,B,20,1,A,R,N,35,16,N,5,A,4,40,1,16,3,N,N,A,4,3
89161,1,4,4,3,N,K,N,B,B,F,2,J,B,15,3,A,K,N,46,7,Y,6,A,2,31,1,1,3,Y,N,C,4,2
80237,1,7,19,8,B,I,Y,B,A,E,7,N,B,20,1,W,K,Y,74,9,Y,16,A,1,40,1,7,3,Y,Y,E,1,6
87221,1,4,7,2,N,A,N,B,B,D,12,B,A,10,1,A,B,N,55,7,N,11,A,2,37,1,13,6,Y,N,D,2,5
16256,1,8,17,6,N,K,Y,B,B,E,3,H,C,15,1,A,R,N,70,12,N,16,A,3,31,1,16,4,Y,N,C,3,10
90162,7,6,4,2,B,K,N,B,B,E,7,H,B,15,1,A,K,N,63,8,N,16,A,2,25,1,3,6,N,N,A,2,2
67905,2,6,10,5,N,A,Y,B,B,D,8,B,B,10,1,A,B,N,57,8,Y,19,A,2,34,1,18,1,N,N,A,2,3
52932,4,13,21,5,E,H,Y,B,B,D,12,B,B,15,1,A,I,N,49,21,Y,7,B,2,37,1,9,2,Y,N,D,2,1
12884,10,19,9,1,N,H,N,B,B,E,3,H,B,5,3,A,K,N,59,9,N,20,B,1,40,1,12,1,Y,N,D,1,1
12983,7,3,8,6,N,K,N,B,B,F,7,H,B,15,1,A,N,N,52,10,N,3,A,2,34,1,19,6,Y,N,E,2,2
76282,1,6,15,1,B,H,Y,B,B,E,7,H,B,15,3,A,K,N,40,10,Y,7,B,2,22,1,4,6,N,N,A,2,1
2483,10,13,8,6,E,H,N,B,B,E,12,H,B,20,1,A,K,N,36,17,N,14,B,1,25,1,1,7,N,N,A,1,1
4677,1,3,23,5,E,B,Y,B,B,B,12,B,B,15,2,A,E,N,95,20,N,6,A,2,31,1,18,6,N,N,A,2,1
60802,3,19,10,2,N,C,Y,B,B,B,8,E,B,10,1,A,I,N,54,28,Y,9,A,2,34,1,16,5,N,N,A,4,4
78987,4,15,18,5,N,K,N,D,B,F,12,H,B,20,3,A,K,N,13,11,N,9,C,2,31,1,5,7,Y,N,E,6,1
19147,7,9,9,6,B,I,Y,B,B,E,3,J,B,15,1,A,J,N,66,16,Y,8,A,2,40,1,11,1,N,N,A,4,7
85726,7,18,18,5,N,K,Y,B,B,F,12,J,B,15,1,A,J,N,55,9,N,15,C,1,28,1,17,7,Y,N,E,1,2
99130,8,13,15,3,G,C,Y,B,B,D,12,L,B,10,1,A,I,N,80,14,Y,6,A,2,31,1,19,4,Y,N,D,3,2
81408,1,11,7,5,N,C,N,B,B,D,7,L,B,15,1,A,I,Y,46,13,N,5,A,7,28,3,4,5,N,Y,E,7,1
13944,1,16,15,3,N,A,Y,B,B,D,7,B,B,10,3,C,I,N,56,8,Y,10,A,2,28,1,15,6,Y,N,C,3,3
60186,14,9,18,4,W,I,N,B,C,E,8,H,B,10,1,A,J,N,98,13,Y,20,A,2,40,1,11,1,Y,N,E,2,11
75913,8,4,17,5,B,B,N,B,B,D,3,L,B,15,1,A,B,N,55,11,N,17,A,2,40,1,13,7,Y,N,C,2,12
33914,1,7,14,5,B,I,N,B,B,E,12,H,B,20,1,A,K,Y,94,8,N,15,A,1,28,1,17,6,Y,Y,E,1,6
63743,1,19,24,4,N,H,Y,B,B,E,8,J,B,20,3,A,K,N,50,21,N,7,B,2,37,1,6,4,N,N,A,4,1
2940,4,9,8,1,W,I,Y,B,B,E,8,H,B,15,3,A,R,N,42,12,N,10,A,2,31,1,12,3,N,N,A,5,2
80705,13,6,7,5,B,I,N,B,B,E,12,J,B,15,1,A,K,N,53,7,N,10,A,2,28,1,18,5,Y,N,D,3,5
72611,3,7,14,6,B,I,N,B,B,E,3,J,B,20,2,A,R,Y,57,9,N,11,A,4,40,1,17,3,N,Y,E,4,6
46635,1,8,18,4,B,H,Y,B,B,D,3,B,B,10,2,A,C,N,73,15,N,7,A,2,22,1,21,7,N,N,A,2,1
94901,1,12,7,5,N,C,Y,B,B,D,12,B,B,15,3,A,B,Y,76,8,N,5,A,2,31,1,19,7,Y,Y,E,2,2
75555,2,15,19,1,N,H,Y,B,B,E,8,H,B,10,1,A,K,Y,88,11,N,5,B,2,31,1,8,1,Y,Y,C,2,3
11968,13,9,18,5,W,C,Y,B,B,D,3,L,B,10,3,A,A,N,50,13,Y,4,A,2,22,1,22,1,N,N,A,4,4
24706,2,12,10,4,N,H,N,D,B,D,3,L,B,10,1,A,B,N,78,16,Y,13,B,2,40,1,6,4,Y,N,E,2,1
28383,7,8,17,4,N,K,Y,B,B,E,8,J,B,15,1,A,K,N,52,14,N,14,A,2,34,1,12,4,Y,N,C,2,9
86462,2,8,16,3,N,H,N,B,B,D,7,A,B,10,1,A,B,N,63,28,N,6,A,5,40,1,1,1,Y,N,E,5,1
75406,1,12,8,5,N,H,Y,B,B,D,7,B,B,20,1,A,A,N,43,13,N,4,A,2,37,1,14,7,Y,N,E,3,1
43013,4,15,17,2,W,I,N,B,B,E,3,H,B,10,1,A,R,N,88,12,N,17,A,4,40,1,9,5,Y,N,C,4,12
14943,1,11,8,3,W,I,Y,B,B,E,3,H,B,20,1,A,J,Y,73,15,N,18,A,3,34,1,8,7,N,Y,E,3,4
67742,2,9,8,6,E,C,Y,B,B,D,12,B,B,10,3,A,A,N,75,14,Y,3,B,2,37,1,18,5,N,N,A,5,1
32451,5,6,11,4,B,A,N,B,B,D,8,B,B,10,3,A,I,Y,79,7,Y,9,A,2,28,1,1,6,Y,Y,E,2,1
63075,1,12,21,2,C,C,N,B,B,D,8,B,B,15,1,A,I,Y,85,20,N,9,A,2,34,1,11,4,Y,Y,D,4,6
80205,9,10,21,3,N,C,N,B,B,D,7,B,B,15,1,A,I,N,29,17,Y,7,B,2,22,1,2,5,Y,N,E,4,1
91665,13,5,19,4,B,I,Y,B,B,E,8,H,B,10,1,A,R,N,67,8,N,4,A,2,34,1,6,7,Y,N,E,2,1
70371,1,9,13,4,E,H,N,B,B,E,7,I,B,10,1,A,K,N,51,15,N,3,B,1,34,1,6,5,Y,N,E,1,1
23302,3,19,3,1,N,K,Y,B,B,E,7,H,B,20,1,A,N,N,40,10,N,10,A,2,40,1,8,4,N,N,A,6,6
82577,8,5,19,2,N,K,N,B,B,E,12,H,B,20,1,A,R,Y,86,7,Y,5,C,2,37,1,11,5,Y,Y,E,3,1
67234,1,6,10,2,B,A,N,B,B,D,12,B,B,20,3,A,B,Y,70,8,N,8,A,2,34,1,1,5,Y,Y,E,2,4
